time,ax,ay,az,atotal
0.009193897247314453,-0.03,0.22,0.01,0.22
0.02264404296875,-0.13,0.11,-0.14,0.22
0.02892899513244629,-0.14,-0.01,-0.17,0.22
0.04051399230957031,-0.15,-0.14,-0.15,0.25
0.049153804779052734,-0.15,-0.2,-0.18,0.3
0.0585789680480957,-0.13,-0.16,-0.24,0.31
0.07206201553344727,-0.11,-0.07,-0.19,0.23
0.07876205444335938,-0.07,0.04,-0.09,0.12
0.09038209915161133,-0.02,0.11,-0.02,0.11
0.09900093078613281,0.0,0.08,0.09,0.12
0.1086430549621582,-0.06,0.04,0.23,0.24
0.12195682525634766,-0.06,0.07,0.09,0.12
0.12837886810302734,-0.07,0.1,-0.31,0.33
0.14084792137145996,-0.12,0.05,-0.56,0.57
0.14874601364135742,-0.16,-0.01,-0.51,0.53
0.15814208984375,-0.15,-0.12,-0.21,0.28
0.17161297798156738,-0.12,-0.18,0.06,0.22
0.17820000648498535,-0.06,-0.05,0.11,0.13
0.19000792503356934,-0.08,0.16,0.01,0.17
0.19826507568359375,-0.08,0.21,-0.11,0.25
0.20816612243652344,-0.03,0.2,-0.23,0.3
0.2215127944946289,-0.11,0.14,-0.28,0.33
0.2279210090637207,-0.15,0.06,-0.37,0.4
0.24005794525146484,-0.1,0.0,-0.29,0.3
0.2483220100402832,-0.09,-0.04,-0.12,0.15
0.2577168941497803,-0.12,-0.11,0.05,0.17
0.2712268829345703,-0.11,-0.14,0.23,0.29
0.27767491340637207,-0.1,-0.13,0.31,0.35
0.2895951271057129,-0.09,-0.08,0.17,0.2
0.2977170944213867,-0.09,-0.04,-0.07,0.12
0.3076300621032715,-0.04,0.05,-0.29,0.29
0.32097578048706055,-0.05,0.11,-0.31,0.33
0.3274378776550293,-0.08,0.17,-0.21,0.28
0.3391280174255371,-0.04,0.17,-0.05,0.18
0.34784793853759766,-0.09,0.05,0.05,0.11
0.3572220802307129,-0.16,-0.11,-0.01,0.19
0.3707160949707031,-0.13,-0.19,-0.09,0.24
0.3771390914916992,-0.1,-0.18,-0.18,0.27
0.389157772064209,-0.14,-0.09,-0.3,0.34
0.3973069190979004,-0.17,0.01,-0.3,0.34
0.4071669578552246,-0.16,0.06,-0.2,0.26
0.42037487030029297,-0.09,0.1,-0.14,0.19
0.4271810054779053,-0.08,0.07,-0.03,0.11
0.4388289451599121,-0.11,0.0,0.04,0.11
0.44734811782836914,-0.04,-0.01,0.06,0.07
0.4562098979949951,-0.04,0.03,-0.05,0.07
0.4703249931335449,-0.06,0.11,-0.14,0.18
0.47658586502075195,-0.05,0.1,-0.08,0.13
0.48857688903808594,-0.09,0.09,0.03,0.13
0.4964261054992676,-0.09,0.09,0.07,0.14
0.5062780380249023,-0.1,0.05,0.07,0.13
0.519899845123291,-0.11,0.0,-0.03,0.11
0.526400089263916,-0.1,-0.02,-0.12,0.15
0.5384950637817383,-0.07,-0.05,-0.15,0.17
0.5467278957366943,-0.1,-0.04,-0.2,0.22
0.556178092956543,-0.13,0.06,-0.22,0.26
0.5699400901794434,-0.11,0.11,-0.17,0.23
0.5761539936065674,-0.1,0.12,-0.05,0.16
0.588076114654541,-0.08,0.06,0.09,0.13
0.596229076385498,0.0,-0.05,0.13,0.13
0.60624098777771,0.03,-0.06,0.14,0.15
0.6164908409118652,0.04,0.09,0.06,0.11
0.6259069442749023,-0.11,0.03,-0.14,0.18
0.6375589370727539,-0.23,0.03,-0.26,0.34
0.6462509632110596,-0.13,0.03,-0.43,0.45
0.6553409099578857,-0.07,-0.05,-0.43,0.43
0.666104793548584,-0.09,-0.05,-0.24,0.26
0.6755890846252441,-0.12,-0.01,-0.09,0.15
0.6875739097595215,-0.05,0.05,-0.02,0.07
0.6957879066467285,0.01,0.14,0.03,0.14
0.7053618431091309,0.01,0.17,-0.04,0.17
0.7160019874572754,-0.04,0.07,-0.16,0.17
0.7253627777099609,-0.12,-0.07,-0.27,0.3
0.7372708320617676,-0.2,-0.08,-0.29,0.36
0.7457008361816406,-0.16,-0.05,-0.21,0.26
0.7551629543304443,-0.1,0.0,-0.15,0.18
0.7658748626708984,-0.11,0.07,-0.17,0.21
0.7749979496002197,-0.16,0.0,-0.23,0.28
0.7873280048370361,-0.15,-0.03,-0.26,0.3
0.7952799797058105,-0.1,0.01,-0.25,0.26
0.8053209781646729,-0.14,-0.01,-0.23,0.26
0.8155789375305176,-0.15,-0.04,-0.13,0.2
0.8247759342193604,-0.12,-0.06,0.03,0.13
0.8368849754333496,-0.06,-0.08,0.11,0.14
0.8449718952178955,-0.06,-0.07,0.07,0.11
0.8549189567565918,-0.16,-0.02,-0.07,0.17
0.8652489185333252,-0.08,0.07,-0.16,0.19
0.874323844909668,-0.02,0.09,-0.16,0.18
0.8862738609313965,0.02,0.09,-0.01,0.09
0.8948230743408203,0.02,0.06,0.17,0.18
0.9047889709472656,-0.01,0.04,0.22,0.22
0.915092945098877,-0.03,0.0,0.11,0.11
0.924591064453125,-0.05,0.03,0.02,0.06
0.9363718032836914,-0.1,0.04,-0.04,0.11
0.9446310997009277,-0.14,0.01,-0.11,0.17
0.9543869495391846,-0.12,-0.04,-0.14,0.18
0.9648230075836182,-0.11,-0.07,-0.19,0.23
0.9746818542480469,-0.16,-0.1,-0.28,0.33
0.9860548973083496,-0.21,-0.09,-0.33,0.4
0.994204044342041,-0.16,-0.05,-0.27,0.31
1.0041790008544922,-0.1,-0.01,-0.12,0.15
1.0144329071044922,-0.09,0.05,0.11,0.15
1.0245838165283203,-0.1,0.1,0.18,0.22
1.0358920097351074,-0.07,0.2,0.24,0.32
1.0439229011535645,-0.02,0.2,0.28,0.34
1.0538530349731445,0.06,0.17,0.26,0.31
1.0643339157104492,0.07,0.06,0.06,0.11
1.0746209621429443,0.0,-0.03,-0.2,0.2
1.0854887962341309,-0.06,-0.06,-0.37,0.37
1.0936670303344727,-0.07,0.01,-0.43,0.43
1.1037688255310059,-0.09,0.05,-0.46,0.47
1.114037036895752,-0.1,0.08,-0.38,0.4
1.12465500831604,-0.07,0.07,-0.27,0.28
1.1351139545440674,-0.07,0.05,-0.15,0.17
1.1436359882354736,-0.11,0.02,-0.1,0.15
1.1532599925994873,-0.13,0.01,-0.13,0.18
1.1634631156921387,-0.13,-0.03,-0.17,0.21
1.1746549606323242,-0.16,-0.08,-0.2,0.26
1.1847190856933594,-0.12,-0.08,-0.16,0.21
1.193169116973877,-0.09,-0.05,-0.06,0.11
1.2031819820404053,-0.07,0.04,0.04,0.09
1.213334083557129,0.0,0.12,0.14,0.18
1.224794864654541,-0.01,0.01,0.07,0.07
1.234745979309082,-0.1,-0.05,-0.02,0.11
1.2430639266967773,-0.11,-0.03,-0.17,0.2
1.252802848815918,-0.1,-0.04,-0.19,0.21
1.2631778717041016,-0.05,0.01,-0.06,0.07
1.2747368812561035,-0.03,0.08,-0.04,0.09
1.284280776977539,0.01,0.09,-0.02,0.09
1.2925457954406738,-0.03,0.09,-0.05,0.1
1.3021678924560547,-0.03,0.09,-0.16,0.18
1.3128199577331543,-0.07,0.09,-0.24,0.26
1.3245899677276611,-0.08,0.1,-0.24,0.27
1.3341078758239746,-0.09,0.07,-0.16,0.19
1.3425099849700928,-0.06,-0.01,-0.08,0.1
1.3522899150848389,-0.09,-0.09,-0.1,0.16
1.362407922744751,-0.09,-0.04,-0.15,0.17
1.3748650550842285,-0.1,-0.01,-0.16,0.18
1.3840618133544922,-0.11,0.01,-0.17,0.2
1.3922479152679443,-0.05,0.06,-0.11,0.13
1.4022040367126465,0.03,0.1,-0.02,0.1
1.4124009609222412,0.0,0.06,0.03,0.06
1.424746036529541,-0.08,0.0,-0.04,0.08
1.4333369731903076,-0.12,-0.07,-0.21,0.25
1.4421148300170898,-0.13,-0.1,-0.35,0.38
1.451819896697998,-0.16,-0.09,-0.39,0.43
1.4618940353393555,-0.16,-0.08,-0.29,0.34
1.474581003189087,-0.1,-0.05,-0.17,0.2
1.4829740524291992,-0.09,-0.03,-0.09,0.13
1.491589069366455,-0.06,-0.04,-0.01,0.07
1.5017728805541992,0.0,-0.03,0.22,0.22
1.511610984802246,0.01,-0.03,0.27,0.27
1.5244688987731934,-0.04,0.0,0.17,0.17
1.5328269004821777,0.01,0.08,0.05,0.09
1.5412068367004395,0.01,0.12,-0.02,0.12
1.551239013671875,-0.03,0.17,-0.01,0.17
1.5615739822387695,0.0,0.27,-0.04,0.27
1.5740208625793457,0.0,0.28,-0.1,0.29
1.5824580192565918,-0.04,0.21,-0.19,0.28
1.5911939144134521,-0.11,0.04,-0.29,0.31
1.6010949611663818,-0.14,-0.11,-0.33,0.37
1.6113591194152832,-0.13,-0.13,-0.3,0.35
1.6236438751220703,-0.13,-0.1,-0.17,0.23
1.6323280334472656,-0.09,-0.01,-0.04,0.09
1.6408658027648926,-0.05,0.04,0.06,0.08
1.6505260467529297,-0.06,0.04,-0.02,0.07
1.6611049175262451,-0.13,0.03,-0.18,0.22
1.6736869812011719,-0.16,-0.03,-0.31,0.35
1.6819798946380615,-0.12,-0.1,-0.34,0.37
1.6906189918518066,-0.1,-0.09,-0.29,0.31
1.6999878883361816,-0.1,-0.02,-0.15,0.18
