time,ax,ay,az,atotal
0.001825094223022461,-0.07,-0.09,0.2,0.23
0.010037899017333984,-0.19,-0.11,0.2,0.29
0.02089691162109375,-0.11,-0.15,0.13,0.22
0.029920101165771484,0.02,-0.06,-0.28,0.28
0.038908958435058594,-0.17,0.07,-0.55,0.57
0.04987812042236328,-0.38,0.04,-0.77,0.85
0.0598149299621582,-0.39,0.1,-1.0,1.07
0.07073497772216797,-0.42,0.08,-0.89,0.98
0.07966423034667969,-0.37,-0.02,-0.61,0.71
0.08864903450012207,-0.24,-0.15,-0.42,0.5
0.0994729995727539,-0.21,-0.29,-0.25,0.43
0.10945415496826172,-0.13,-0.35,-0.22,0.43
0.12009811401367188,-0.02,-0.3,-0.27,0.4
0.12944507598876953,-0.08,-0.23,-0.29,0.37
0.13840103149414062,0.05,-0.09,-0.19,0.21
0.14925718307495117,0.02,-0.24,-0.01,0.24
0.15915822982788086,0.05,-0.28,0.19,0.34
0.16995501518249512,0.04,-0.19,0.22,0.29
0.17912817001342773,-0.06,-0.18,0.28,0.33
0.18809795379638672,-0.1,-0.04,0.4,0.41
0.1989760398864746,-0.08,0.13,0.33,0.36
0.20903921127319336,0.04,0.28,0.26,0.38
0.2199389934539795,0.2,0.25,0.35,0.47
0.22890305519104004,0.3,0.16,0.42,0.54
0.23820018768310547,0.31,0.29,0.18,0.46
0.2486271858215332,0.4,0.28,0.18,0.52
0.25858306884765625,0.29,0.04,0.56,0.63
0.2699010372161865,0.25,0.01,0.71,0.75
0.2784700393676758,0.15,0.03,0.69,0.7
0.2881810665130615,-0.13,0.03,0.23,0.26
0.2984941005706787,-0.1,0.2,0.03,0.22
0.30840015411376953,-0.1,0.13,0.1,0.19
0.3195781707763672,0.17,0.06,0.22,0.28
0.3282949924468994,0.11,-0.12,0.12,0.2
0.3383522033691406,-0.01,-0.17,0.49,0.51
0.34832096099853516,-0.14,-0.26,0.54,0.61
0.358126163482666,-0.3,0.05,0.28,0.41
0.3694760799407959,-0.76,0.15,-0.4,0.87
0.3780341148376465,-0.54,0.38,-0.62,0.9
0.3886079788208008,-0.34,0.37,-0.43,0.66
0.39807796478271484,-0.26,0.02,-0.28,0.38
0.40831708908081055,-0.12,0.01,-0.46,0.47
