time,ax,ay,az,atotal
0.002463102340698242,-0.09,0.05,-0.22,0.24
0.011142969131469727,0.01,0.14,-0.19,0.23
0.02241206169128418,0.13,0.23,0.12,0.29
0.03249192237854004,0.01,0.28,0.29,0.4
0.04002690315246582,-0.01,0.38,0.42,0.56
0.05112504959106445,0.09,0.39,0.28,0.48
0.060888051986694336,0.31,0.32,-0.21,0.49
0.07241606712341309,0.33,0.06,-0.39,0.51
0.0823981761932373,0.32,-0.03,-0.66,0.73
0.0899209976196289,0.36,-0.12,-0.49,0.61
0.10089612007141113,0.36,-0.09,-0.31,0.48
0.11069202423095703,0.59,-0.2,-0.56,0.83
0.12209796905517578,0.38,-0.41,-0.65,0.85
0.13213300704956055,-0.11,-0.34,-0.3,0.46
0.13952207565307617,-0.23,-0.02,0.25,0.34
0.15074706077575684,0.13,0.27,0.49,0.57
0.1601700782775879,0.26,0.15,0.26,0.39
0.17187905311584473,0.34,0.1,0.2,0.4
0.1816420555114746,0.54,0.18,0.2,0.6
0.18936991691589355,0.97,0.19,0.06,0.99
0.2004091739654541,0.93,0.24,0.14,0.97
0.2100980281829834,0.55,0.23,0.34,0.68
0.22136807441711426,0.21,0.13,0.47,0.53
0.23161816596984863,-0.14,-0.05,0.98,0.99
0.23943114280700684,-0.7,-0.17,0.91,1.16
0.24976086616516113,-1.03,-0.46,0.55,1.25
0.25985002517700195,-1.0,-0.62,1.31,1.76
0.2711498737335205,-0.89,-0.23,1.37,1.64
0.28133606910705566,-0.41,0.13,1.57,1.62
0.2893788814544678,0.27,0.48,1.22,1.33
0.2996370792388916,0.19,0.41,0.8,0.91
0.3095860481262207,-0.08,-0.01,0.57,0.57
0.3212711811065674,-0.19,-0.2,0.13,0.3
0.3310680389404297,-0.22,-0.55,-0.15,0.61
0.3399319648742676,-0.15,-0.87,-0.2,0.9
0.34935998916625977,-0.34,-0.9,-0.39,1.03
0.3594391345977783,-0.34,-0.63,-0.03,0.71
0.3714420795440674,-0.72,-0.52,0.15,0.9
0.38143301010131836,-0.6,-0.29,0.32,0.73
0.39011406898498535,-0.16,0.31,0.34,0.48
0.39934396743774414,-0.15,0.3,0.21,0.39
0.40938687324523926,0.03,0.44,-0.01,0.44
0.4208860397338867,0.28,0.61,-0.18,0.69
0.4306981563568115,0.42,0.33,-0.5,0.73
0.43944597244262695,0.58,0.04,-0.77,0.96
0.44898390769958496,0.7,-0.02,-1.07,1.27
0.4587240219116211,0.35,0.05,-1.23,1.27
0.47055506706237793,0.18,-0.3,-1.0,1.05
0.4802720546722412,0.58,-0.44,-1.25,1.44
0.4891510009765625,0.6,-0.2,-1.25,1.4
0.498582124710083,0.35,-0.08,-0.45,0.57
0.5087029933929443,0.09,-0.11,0.42,0.44
0.5204699039459229,0.43,0.07,-0.34,0.55
0.5301110744476318,0.28,-0.19,-0.37,0.5
0.5396280288696289,-0.15,-0.19,-0.05,0.24
0.548335075378418,-0.4,0.11,-0.07,0.42
0.5585019588470459,-0.56,0.38,0.03,0.67
0.5704660415649414,-0.36,0.46,-0.13,0.59
0.5799300670623779,-0.04,0.19,0.0,0.19
0.5900061130523682,0.04,0.17,0.25,0.3
0.5980169773101807,0.12,0.53,0.56,0.78
0.6080138683319092,0.48,0.57,0.33,0.81
0.6199400424957275,0.4,-0.05,-0.37,0.54
0.6294281482696533,0.08,-1.33,-0.84,1.57
0.6397788524627686,-0.55,-0.94,0.07,1.09
0.6478500366210938,-0.15,-0.4,-0.74,0.85
0.657703161239624,0.65,0.09,0.07,0.65
0.6698081493377686,0.48,0.1,-0.05,0.49
0.6791720390319824,0.22,0.39,0.43,0.62
0.6893389225006104,0.35,0.94,0.64,1.18
0.6973559856414795,0.71,1.22,0.79,1.61
0.7073318958282471,0.71,0.63,0.68,1.16
0.719245195388794,-0.02,-0.15,1.05,1.06
0.7288119792938232,0.11,0.19,0.62,0.65
0.7391750812530518,0.1,0.45,0.43,0.63
0.7471659183502197,-0.05,0.87,0.48,0.99
0.7571461200714111,0.27,0.69,0.96,1.21
0.7689878940582275,0.18,0.39,0.7,0.82
0.7784888744354248,-0.35,0.27,0.02,0.44
0.7891519069671631,-0.31,0.07,-0.65,0.72
0.7967789173126221,-0.25,-0.35,-0.84,0.94
0.8068258762359619,-0.27,-0.26,-0.16,0.4
0.8187429904937744,0.06,0.03,0.03,0.07
0.8283998966217041,0.02,0.0,-0.06,0.06
0.8394520282745361,-0.35,-0.08,0.2,0.41
0.8466498851776123,-0.56,0.27,-0.1,0.62
0.8566370010375977,0.09,0.79,-0.43,0.9
0.8686239719390869,0.39,0.88,-0.39,1.03
0.878000020980835,0.3,0.6,-0.22,0.7
0.8895251750946045,0.29,0.4,-0.15,0.51
0.896435022354126,0.24,0.19,0.29,0.42
0.9063889980316162,-0.3,-0.04,1.1,1.14
0.9182388782501221,-0.26,-0.2,2.09,2.11
0.9277908802032471,-0.31,-1.71,4.81,5.11
0.9393150806427002,-0.53,-1.51,3.82,4.14
0.9461560249328613,1.05,-0.77,1.54,2.01
0.9558830261230469,1.6,0.11,-1.12,1.95
0.9678859710693359,1.41,-0.01,-2.88,3.2
0.9772951602935791,0.13,-0.52,-3.13,3.17
0.9891221523284912,-0.49,-0.67,-2.09,2.24
0.9956769943237305,-0.75,-0.6,-0.64,1.15
1.0056769847869873,-1.32,-0.36,-0.21,1.38
1.0173749923706055,-1.97,-0.29,-0.37,2.02
1.0269711017608643,-1.3,0.16,-0.4,1.36
1.038830041885376,0.26,1.18,-0.47,1.29
1.0454919338226318,1.03,1.68,-0.29,1.99
1.0553109645843506,1.19,1.89,0.35,2.26
1.0670480728149414,0.95,1.39,0.73,1.83
1.0769379138946533,1.09,1.35,1.26,2.14
1.0885670185089111,0.11,0.84,-0.56,1.01
1.0951921939849854,-0.09,0.2,-0.86,0.88
1.1050498485565186,0.76,0.46,-0.6,1.07
1.1169111728668213,0.82,0.61,-0.4,1.09
1.1264779567718506,0.38,0.86,0.78,1.22
1.1383459568023682,-0.2,1.2,1.06,1.61
1.1448791027069092,-1.07,0.16,1.02,1.48
1.1547260284423828,-0.74,-0.33,0.84,1.16
1.1662440299987793,-0.26,-0.19,0.33,0.46
1.175981044769287,-0.04,-0.24,-0.19,0.3
1.1843421459197998,-0.39,-0.59,0.35,0.78
1.194640874862671,-0.59,-0.6,0.32,0.9
1.2046549320220947,-0.66,-0.5,-0.1,0.83
1.2161710262298584,-0.59,-0.34,0.04,0.68
1.2257640361785889,-0.43,-0.33,-0.09,0.54
1.2339699268341064,-0.16,-0.23,-0.26,0.38
1.2444088459014893,-0.09,-0.31,-0.05,0.32
1.2543809413909912,-0.34,-0.73,-0.31,0.86
1.2659339904785156,-0.04,-0.98,-2.19,2.39
1.2754549980163574,0.03,-0.5,-2.42,2.47
1.2838330268859863,-0.6,-0.64,-1.16,1.45
1.294006109237671,-1.13,-1.32,0.7,1.87
1.3040730953216553,-1.08,-1.35,1.42,2.23
1.315312147140503,-0.57,-0.97,0.72,1.33
1.3252360820770264,0.07,-0.49,0.3,0.57
1.3330700397491455,0.83,0.63,-0.16,1.05
1.3438341617584229,1.1,1.78,-0.76,2.22
1.3538169860839844,0.4,1.56,-0.61,1.72
1.36531400680542,-0.13,0.86,0.14,0.88
1.3749840259552002,0.13,0.54,0.2,0.59
1.3828709125518799,0.68,0.41,-0.22,0.82
1.3935039043426514,1.58,0.51,-0.63,1.77
1.4034979343414307,2.02,0.74,-0.74,2.27
1.4151220321655273,0.94,0.35,-0.98,1.4
1.4250600337982178,-0.18,0.0,-0.8,0.82
1.4325690269470215,-0.84,0.19,-0.41,0.95
1.4433369636535645,-0.74,0.36,-0.35,0.89
1.4532139301300049,-0.07,0.71,-0.02,0.71
1.4648468494415283,0.33,0.53,-0.35,0.71
1.4749901294708252,0.64,0.69,-0.57,1.1
1.4823319911956787,0.86,1.0,-0.48,1.4
1.4929640293121338,0.25,0.56,-0.55,0.82
1.5031111240386963,-0.67,-0.15,-0.28,0.74
1.5145339965820312,-0.68,0.25,-0.05,0.72
1.5249450206756592,-0.35,0.86,-0.13,0.93
1.5319600105285645,-0.3,1.06,-0.1,1.1
1.5426990985870361,-0.38,0.88,-0.08,0.96
1.5530211925506592,-0.23,0.63,-0.28,0.72
1.564345121383667,0.19,-0.22,-0.46,0.54
1.5749540328979492,0.26,-1.72,-0.73,1.88
1.5817511081695557,0.44,-2.33,-0.74,2.48
1.5924761295318604,0.9,-1.79,-0.91,2.2
1.602952003479004,0.91,-0.89,-0.89,1.55
1.614070177078247,0.63,-0.09,-0.5,0.8
1.6248281002044678,0.65,0.56,-0.13,0.86
1.6314539909362793,0.06,0.68,0.35,0.76
1.6424238681793213,0.36,1.26,0.87,1.57
1.65267014503479,0.58,1.9,1.01,2.22
1.6637530326843262,0.33,2.22,0.74,2.36
1.6753451824188232,-0.48,1.98,1.36,2.44
1.6812629699707031,-0.93,0.21,0.87,1.29
1.6920630931854248,-0.61,-0.71,-0.01,0.93
1.7024481296539307,-0.15,-1.13,-0.51,1.24
1.713486909866333,0.13,-1.11,-0.66,1.29
1.7254979610443115,0.46,-0.97,-0.67,1.26
1.7310540676116943,0.64,-0.87,-0.62,1.24
1.7419309616088867,0.58,-0.49,-0.69,1.02
1.7522330284118652,0.07,-0.43,-0.24,0.49
1.7637031078338623,-0.42,-0.74,-0.07,0.85
1.7752249240875244,-0.86,-0.69,0.2,1.12
1.781040906906128,-0.83,-0.41,0.35,0.98
1.7915050983428955,-0.91,-0.36,0.04,0.97
1.8021681308746338,-0.93,-0.12,0.25,0.97
1.813236951828003,-0.51,0.27,-0.14,0.59
1.8254120349884033,0.24,0.39,-0.54,0.7
1.830354928970337,0.57,0.68,-0.83,1.21
1.8412830829620361,0.72,1.54,0.04,1.7
1.8515000343322754,0.66,1.46,-0.04,1.6
1.862732172012329,0.11,0.52,0.14,0.54
1.8752250671386719,-0.34,-0.45,0.09,0.57
1.8802049160003662,-0.62,-0.99,-0.48,1.26
1.8909850120544434,-0.63,-0.73,-0.8,1.25
1.9013290405273438,-0.54,0.26,-0.7,0.92
1.9123570919036865,-0.68,0.88,-0.34,1.16
1.9251480102539062,-0.34,0.79,-0.59,1.04
1.929818868637085,-0.4,0.51,-0.69,0.94
1.9406301975250244,-0.38,0.06,-0.12,0.4
1.9512369632720947,-0.45,0.14,-0.24,0.52
1.961928129196167,-0.45,0.37,0.05,0.58
1.9750580787658691,-0.19,0.57,-0.28,0.66
1.9799439907073975,0.18,1.42,-0.1,1.43
1.9903380870819092,-0.18,0.7,0.46,0.85
2.0006229877471924,-0.64,0.7,0.21,0.97
2.011892080307007,-0.9,0.06,0.64,1.1
2.0252389907836914,-0.76,0.56,0.34,1.0
2.0292890071868896,-0.57,0.67,0.49,1.0
2.040086030960083,-0.26,0.83,0.39,0.95
2.0504560470581055,-0.2,1.02,-0.02,1.03
2.061846971511841,-0.17,1.58,0.03,1.58
2.0752789974212646,-0.49,1.35,0.02,1.43
2.07910418510437,-0.54,0.65,-0.62,1.04
2.08964204788208,-0.36,0.06,-1.37,1.41
2.0999059677124023,-0.34,-0.12,-1.47,1.51
2.1109511852264404,-0.8,-0.51,-1.33,1.63
2.124972105026245,-0.92,-0.8,-1.21,1.71
2.1286799907684326,-0.48,-0.93,-0.97,1.42
2.1395108699798584,-0.36,-1.13,-0.62,1.33
2.1492998600006104,-0.37,-1.49,-0.47,1.6
2.1608688831329346,-0.03,-1.49,-1.1,1.85
2.17525315284729,0.15,-0.71,-1.59,1.74
2.178577184677124,0.06,0.05,-1.55,1.55
2.1891770362854004,-0.15,-0.01,-1.56,1.56
2.199302911758423,-0.34,-0.18,-1.27,1.32
2.2106621265411377,-0.1,-0.03,-0.61,0.61
2.2253060340881348,0.36,-0.42,-0.21,0.59
2.2282090187072754,0.74,-0.69,-0.32,1.06
2.2390048503875732,1.01,-0.74,-0.35,1.3
2.2489559650421143,1.03,-1.04,-0.61,1.58
2.2608611583709717,0.56,-1.2,-0.44,1.39
2.275315999984741,0.44,-0.77,-0.32,0.94
2.278093099594116,0.58,0.48,-0.67,1.0
2.2889440059661865,0.82,1.36,-0.24,1.6
2.2989680767059326,1.06,1.8,0.28,2.1
2.310417890548706,1.01,1.81,0.32,2.09
2.3251469135284424,0.25,1.38,-0.26,1.42
2.327659845352173,-0.65,0.69,0.46,1.05
2.338649034500122,-0.77,0.6,0.77,1.24
2.3485560417175293,-0.63,0.49,0.66,1.03
2.360276937484741,-0.48,0.64,0.56,0.97
2.3744399547576904,-0.29,0.99,0.69,1.24
2.3775761127471924,-0.02,1.16,0.53,1.27
2.388262987136841,0.0,1.24,0.51,1.34
2.3982441425323486,0.07,1.33,0.1,1.33
2.4099459648132324,-0.47,1.01,-0.22,1.13
2.4243409633636475,-0.11,0.4,0.07,0.42
2.427248001098633,0.49,-0.05,-0.88,1.0
2.4379019737243652,0.28,-0.35,-1.25,1.32
2.447946071624756,-0.49,-0.48,-1.41,1.56
2.4594950675964355,-1.23,-0.4,-1.67,2.11
2.4737110137939453,-1.43,-0.07,-1.08,1.79
2.4769809246063232,-0.96,0.84,-0.89,1.55
2.4875659942626953,-0.71,0.74,-1.02,1.44
2.4976141452789307,-0.6,0.5,-1.24,1.46
2.509037971496582,-0.59,1.13,-0.78,1.49
2.5235559940338135,-1.37,1.59,-0.63,2.19
2.526456117630005,-3.55,0.22,0.03,3.55
2.537229061126709,-4.31,-1.53,0.31,4.58
2.5472991466522217,-3.39,-0.75,-0.8,3.56
2.558915853500366,-2.49,-0.07,-2.84,3.77
2.573086977005005,-1.15,-1.3,-4.79,5.09
2.5763471126556396,-0.15,-1.9,-2.94,3.5
2.5868451595306396,0.08,-3.49,-0.69,3.55
2.596992015838623,1.46,-4.67,-1.06,5.0
2.608320951461792,2.35,-3.56,-0.39,4.28
2.622864007949829,2.28,-3.0,0.14,3.77
2.6259748935699463,1.61,-1.29,-0.18,2.07
2.636726140975952,1.28,0.18,1.71,2.14
2.6468989849090576,0.73,0.7,2.28,2.49
2.658400058746338,0.77,0.2,1.44,1.64
2.6728951930999756,1.09,-0.11,-0.42,1.17
2.6758739948272705,1.93,1.04,-0.55,2.26
2.686392068862915,2.37,2.32,0.24,3.32
2.696683168411255,2.57,2.42,2.03,4.07
2.7080371379852295,2.93,2.25,4.32,5.68
2.722598075866699,3.11,2.42,5.15,6.48
2.7254559993743896,3.4,2.82,4.32,6.17
2.736325979232788,2.87,2.85,4.63,6.14
2.746080160140991,1.65,1.7,4.47,5.05
2.7578999996185303,1.03,0.83,3.4,3.64
2.772270917892456,0.81,0.55,2.29,2.49
2.7751781940460205,0.7,0.51,1.71,1.91
2.78633713722229,1.04,0.84,0.9,1.61
2.795941114425659,1.21,1.24,0.28,1.75
2.8072290420532227,1.25,1.25,0.13,1.77
2.821863889694214,1.04,1.01,-0.49,1.53
2.824985980987549,0.89,0.01,-0.81,1.2
2.8361830711364746,1.18,-0.26,-1.15,1.66
2.8458850383758545,1.36,-0.15,-1.6,2.1
2.857517957687378,0.97,-0.52,-1.66,1.99
2.8724989891052246,0.34,-0.19,-1.36,1.41
2.87471604347229,-0.21,-0.04,-1.22,1.23
2.8859870433807373,-0.77,-0.17,-1.4,1.6
2.89555287361145,-1.15,0.23,-1.65,2.02
2.907296895980835,-1.16,0.08,-0.39,1.22
2.9223899841308594,-1.82,0.13,0.84,2.0
2.924548864364624,-0.35,0.29,-2.48,2.52
2.935807943344116,-0.32,0.22,-0.69,0.79
