time,ax,ay,az,atotal
0.005106210708618164,0.0,0.06,-0.07,0.09
0.01456904411315918,0.0,0.07,-0.21,0.22
0.025397062301635742,-0.01,0.06,-0.27,0.27
0.034861087799072266,-0.02,0.05,-0.25,0.25
0.045224905014038086,-0.01,0.07,-0.25,0.25
0.055297136306762695,0.0,0.07,-0.1,0.12
0.06482911109924316,0.0,0.06,-0.01,0.06
0.0750880241394043,0.0,0.06,0.11,0.12
0.08467793464660645,0.03,0.07,0.16,0.17
0.09505605697631836,0.02,0.08,0.0,0.08
0.1049501895904541,0.0,0.07,0.0,0.07
0.11412596702575684,0.02,0.07,0.04,0.08
0.12481904029846191,0.05,0.09,0.02,0.1
0.13432097434997559,0.03,0.07,0.02,0.07
0.14477992057800293,0.02,0.04,-0.09,0.1
0.15436005592346191,-0.01,0.04,-0.25,0.25
0.16422486305236816,0.01,0.06,-0.09,0.1
0.17451214790344238,0.04,0.09,0.2,0.22
0.18413901329040527,0.04,0.08,0.18,0.2
0.19445586204528809,0.03,0.05,0.09,0.1
0.2041928768157959,0.03,0.06,-0.02,0.06
0.2134850025177002,0.03,0.08,-0.13,0.15
0.22433209419250488,-0.02,0.09,-0.53,0.53
0.23378205299377441,-0.02,0.06,-0.45,0.45
0.24408507347106934,-0.02,0.08,-0.41,0.41
0.253978967666626,0.0,0.05,-0.33,0.33
0.26363301277160645,0.0,0.06,-0.16,0.17
0.273967981338501,0.02,0.08,0.01,0.08
0.283311128616333,0.05,0.09,0.03,0.1
0.2937960624694824,0.03,0.11,0.03,0.11
0.30376505851745605,0.03,0.09,0.05,0.1
0.3131260871887207,0.02,0.05,0.04,0.06
0.3237779140472412,0.03,0.08,0.02,0.08
0.3329629898071289,0.03,0.05,0.2,0.2
0.34365010261535645,0.05,0.07,0.29,0.3
0.3535878658294678,0.05,0.06,0.2,0.21
0.3631579875946045,0.05,0.07,0.11,0.13
0.37375617027282715,0.07,0.09,0.21,0.23
0.3826460838317871,0.08,0.09,0.42,0.43
0.393298864364624,0.08,0.06,0.27,0.28
0.40340590476989746,0.07,0.07,-0.03,0.1
0.4126560688018799,0.04,0.06,-0.19,0.2
0.42325401306152344,0.01,0.05,-0.4,0.4
0.43241405487060547,0.01,0.06,-0.43,0.43
0.4431140422821045,0.03,0.09,-0.17,0.19
0.4531271457672119,0.04,0.06,-0.03,0.07
0.4627811908721924,0.05,0.08,-0.01,0.09
0.4728891849517822,0.04,0.07,-0.07,0.1
0.4821889400482178,0.03,0.07,-0.08,0.11
0.4927330017089844,0.05,0.05,-0.09,0.11
0.5027148723602295,0.03,0.04,-0.25,0.25
0.5120580196380615,0.04,0.07,-0.13,0.15
0.5227210521697998,0.06,0.05,0.14,0.16
0.5319750308990479,0.07,0.08,0.2,0.22
0.5425441265106201,0.05,0.06,-0.03,0.08
0.5523130893707275,0.02,0.06,-0.15,0.16
0.5622990131378174,0.04,0.06,-0.05,0.08
0.5725429058074951,0.06,0.05,0.07,0.1
0.5817182064056396,0.06,0.06,0.08,0.11
0.5923590660095215,0.07,0.07,-0.01,0.09
0.6022779941558838,0.02,0.06,-0.26,0.26
0.6115870475769043,0.01,0.07,-0.44,0.44
0.6220271587371826,0.01,0.07,-0.32,0.32
0.6314840316772461,0.04,0.08,-0.08,0.12
0.642071008682251,0.05,0.06,0.06,0.09
0.6520822048187256,0.07,0.06,0.17,0.19
0.6616361141204834,0.08,0.08,0.18,0.21
0.6718790531158447,0.04,0.06,-0.01,0.07
0.6812121868133545,0.03,0.05,-0.2,0.2
0.6917469501495361,0.0,0.05,-0.27,0.27
0.7021892070770264,0.01,0.07,-0.28,0.28
0.7109038829803467,0.02,0.05,-0.28,0.28
0.7213709354400635,0.02,0.05,-0.4,0.4
0.7308261394500732,-0.02,0.05,-0.5,0.5
0.741461992263794,0.01,0.08,-0.35,0.35
0.751763105392456,0.03,0.06,-0.08,0.1
0.7610790729522705,0.05,0.07,0.17,0.19
0.7710368633270264,0.05,0.07,0.2,0.21
0.7805490493774414,0.01,0.05,0.07,0.08
0.7911040782928467,0.03,0.05,-0.15,0.16
0.8013641834259033,0.02,0.07,-0.15,0.16
0.8104021549224854,0.01,0.06,-0.07,0.09
0.820854902267456,0.02,0.06,-0.13,0.14
0.8301341533660889,0.02,0.05,-0.11,0.12
0.8408281803131104,0.03,0.06,-0.07,0.09
0.8509140014648438,0.03,0.06,-0.13,0.14
0.8603599071502686,0.03,0.06,-0.07,0.09
0.8708641529083252,0.02,0.07,-0.05,0.08
0.8801171779632568,0.03,0.06,-0.03,0.07
0.890516996383667,0.03,0.05,0.06,0.08
0.90077805519104,0.01,0.05,-0.04,0.06
0.9099118709564209,0.02,0.06,-0.17,0.18
0.9205090999603271,0.02,0.04,-0.12,0.12
0.9300270080566406,0.02,0.05,-0.09,0.1
0.9404189586639404,0.02,0.06,-0.19,0.2
0.9507870674133301,0.01,0.05,-0.22,0.22
0.9601020812988281,0.02,0.06,-0.11,0.12
0.9702451229095459,0.03,0.06,0.11,0.12
0.9794340133666992,0.03,0.06,0.02,0.06
0.9901580810546875,0.01,0.05,-0.2,0.2
1.0004620552062988,-0.01,0.04,-0.43,0.43
1.0093610286712646,0.0,0.05,-0.38,0.38
1.0198800563812256,0.0,0.07,-0.13,0.14
1.0292189121246338,0.04,0.07,0.04,0.09
1.0398199558258057,0.03,0.07,0.12,0.14
1.0498690605163574,0.02,0.06,0.01,0.06
1.0594420433044434,0.02,0.04,-0.08,0.09
1.0697801113128662,0.0,0.07,-0.14,0.15
1.0790390968322754,-0.02,0.05,-0.23,0.23
1.08964204788208,0.0,0.02,-0.3,0.3
1.0994720458984375,0.0,0.04,-0.03,0.05
1.1086440086364746,0.0,0.09,-0.37,0.38
1.1193580627441406,0.01,0.06,-0.19,0.19
1.1288001537322998,0.02,0.05,0.2,0.2
1.1392810344696045,0.03,0.05,0.31,0.31
1.149332046508789,0.01,0.03,0.05,0.05
1.1589481830596924,0.0,0.05,-0.21,0.21
1.1690430641174316,-0.02,0.06,-0.38,0.38
1.178420066833496,-0.02,0.08,-0.42,0.42
1.188960075378418,0.0,0.08,-0.3,0.31
1.1990721225738525,0.02,0.07,-0.09,0.11
1.2082841396331787,0.0,0.06,0.08,0.1
1.2187411785125732,0.02,0.05,0.08,0.09
1.2282490730285645,0.0,0.03,-0.01,0.03
1.2388231754302979,0.01,0.05,-0.06,0.07
1.2487220764160156,0.01,0.06,0.08,0.1
1.2584819793701172,0.02,0.05,0.11,0.12
1.268739938735962,0.02,0.04,0.1,0.1
1.2780811786651611,0.03,0.05,0.05,0.07
1.2884910106658936,0.02,0.06,-0.09,0.11
1.298426866531372,-0.01,0.06,-0.35,0.35
1.3078339099884033,-0.02,0.05,-0.5,0.5
1.3188300132751465,-0.03,0.06,-0.43,0.43
1.3277809619903564,-0.02,0.06,-0.32,0.32
1.3382089138031006,0.0,0.05,-0.19,0.19
1.348268985748291,-0.01,0.05,-0.1,0.11
1.3578941822052002,0.0,0.05,0.07,0.08
1.3685128688812256,0.03,0.06,0.25,0.25
1.3774611949920654,0.02,0.04,0.11,0.11
