time,ax,ay,az,atotal
0.011305809020996094,-0.12,0.04,-0.35,0.37
0.017329931259155273,-0.09,0.0,-0.09,0.12
0.025578022003173828,-0.05,-0.11,0.0,0.12
0.03986787796020508,-0.09,-0.07,0.06,0.12
0.04645109176635742,-0.09,-0.03,0.11,0.14
0.05718088150024414,-0.1,-0.08,0.02,0.12
0.0665740966796875,-0.13,-0.09,-0.13,0.2
0.07551693916320801,-0.11,-0.13,-0.09,0.19
0.08935880661010742,-0.08,-0.13,0.1,0.18
0.0965418815612793,-0.05,-0.12,0.06,0.14
0.10698986053466797,0.01,-0.08,-0.09,0.12
0.11640214920043945,-0.02,-0.07,-0.25,0.26
0.12508201599121094,-0.08,-0.06,-0.39,0.4
0.1396949291229248,-0.01,-0.07,-0.44,0.44
0.14606499671936035,-0.04,-0.09,-0.27,0.28
0.15665292739868164,-0.06,-0.07,-0.13,0.15
0.16612482070922852,0.01,-0.06,-0.03,0.06
0.17494893074035645,-0.02,-0.09,0.05,0.1
0.18900799751281738,-0.06,-0.04,0.14,0.15
0.19574308395385742,-0.04,-0.04,0.12,0.13
0.2063140869140625,-0.08,-0.09,-0.05,0.13
0.2158050537109375,-0.06,-0.11,-0.19,0.22
0.2245650291442871,-0.04,-0.08,-0.31,0.32
0.2390289306640625,-0.05,-0.02,-0.26,0.26
0.24547815322875977,-0.02,-0.01,-0.05,0.05
0.2561769485473633,-0.04,-0.05,0.2,0.21
0.26563000679016113,-0.06,-0.08,0.26,0.27
0.2743678092956543,-0.06,-0.12,0.21,0.24
0.28850293159484863,-0.07,-0.15,0.06,0.17
0.2953181266784668,-0.05,-0.13,-0.18,0.22
0.30571699142456055,-0.05,-0.1,-0.25,0.27
0.3153409957885742,-0.08,-0.08,-0.24,0.26
0.32394981384277344,-0.07,-0.07,-0.16,0.18
0.33827781677246094,0.0,-0.05,-0.09,0.1
0.3448359966278076,-0.02,-0.05,-0.11,0.12
0.3555259704589844,-0.08,-0.08,-0.08,0.13
0.3649129867553711,-0.05,-0.09,-0.04,0.11
0.3739030361175537,-0.07,-0.08,0.01,0.1
0.387786865234375,-0.08,-0.08,-0.05,0.12
0.3945908546447754,-0.08,-0.05,-0.03,0.09
0.4052700996398926,-0.07,-0.02,-0.01,0.07
0.4148099422454834,-0.06,0.03,0.01,0.06
0.42339086532592773,-0.02,-0.01,-0.06,0.06
0.4377119541168213,-0.03,-0.07,-0.07,0.1
0.44446706771850586,-0.04,-0.12,-0.01,0.12
0.4548931121826172,-0.05,-0.16,-0.05,0.17
0.46423912048339844,-0.08,-0.16,-0.11,0.21
0.4733619689941406,-0.07,-0.11,-0.2,0.23
0.48739194869995117,-0.06,-0.04,-0.26,0.26
0.49400806427001953,-0.06,0.06,-0.25,0.26
0.5048408508300781,-0.03,0.04,-0.12,0.13
0.5141279697418213,-0.03,-0.02,-0.14,0.14
0.5229568481445312,-0.08,-0.12,-0.22,0.26
0.5371417999267578,-0.1,-0.15,-0.22,0.28
0.5439209938049316,-0.07,-0.14,-0.27,0.31
0.5544149875640869,-0.02,-0.1,-0.25,0.27
0.563784122467041,-0.07,-0.1,-0.14,0.18
0.5724620819091797,-0.07,-0.1,0.06,0.13
0.5868749618530273,-0.03,-0.08,0.26,0.27
0.5936219692230225,-0.05,-0.09,0.33,0.34
0.6045420169830322,-0.03,-0.1,0.36,0.37
0.6136140823364258,-0.05,-0.08,0.15,0.17
0.6222779750823975,-0.09,0.01,-0.04,0.09
