time,ax,ay,az,atotal
0.008131027221679688,0.05,-0.01,-0.11,0.12
0.016978979110717773,0.02,-0.05,-0.07,0.08
0.027706146240234375,0.01,-0.04,-0.06,0.07
0.036427974700927734,0.03,-0.03,-0.02,0.04
0.046354055404663086,0.03,-0.05,-0.06,0.08
0.05663299560546875,0.01,-0.06,-0.15,0.16
0.06627297401428223,0.01,-0.07,-0.23,0.24
0.0770101547241211,0.0,-0.06,-0.14,0.15
0.08632397651672363,0.04,-0.02,0.03,0.05
0.09616994857788086,0.02,-0.06,0.15,0.16
0.10666418075561523,0.04,-0.07,0.11,0.13
0.11604785919189453,0.02,-0.06,-0.05,0.08
0.12714195251464844,0.01,-0.05,-0.22,0.22
0.13599586486816406,0.01,-0.04,-0.26,0.26
0.14588689804077148,0.01,-0.05,-0.19,0.19
0.15607213973999023,0.01,-0.05,-0.19,0.19
0.16585206985473633,-0.02,-0.07,-0.26,0.27
0.17639493942260742,0.01,-0.05,-0.14,0.14
0.1856708526611328,0.02,-0.05,-0.05,0.07
0.19563603401184082,-0.01,-0.09,-0.08,0.12
0.20622801780700684,0.05,-0.05,0.1,0.12
0.2156071662902832,0.11,0.03,0.16,0.19
0.22665905952453613,0.02,-0.05,-0.16,0.16
0.23554515838623047,0.01,-0.04,-0.26,0.26
0.24543285369873047,0.03,-0.03,-0.19,0.19
0.2559971809387207,0.0,-0.06,-0.19,0.19
0.2652590274810791,0.01,-0.06,-0.18,0.19
0.27591800689697266,0.03,-0.04,-0.06,0.07
0.2852029800415039,0.02,-0.06,0.02,0.06
0.29497385025024414,0.03,-0.06,-0.09,0.11
0.3052349090576172,0.01,-0.07,-0.15,0.16
0.31501197814941406,0.01,-0.04,-0.17,0.17
0.32606005668640137,0.02,-0.03,-0.08,0.08
0.33480405807495117,0.06,-0.02,0.0,0.06
0.3448610305786133,0.02,-0.05,-0.11,0.12
0.35552406311035156,-0.02,-0.07,-0.18,0.19
0.3648560047149658,0.02,-0.05,-0.27,0.27
0.375324010848999,-0.03,-0.08,-0.27,0.28
