time,ax,ay,az,atotal
0.002816915512084961,0.06,0.04,-0.13,0.14
0.011364936828613281,0.06,0.0,-0.15,0.16
0.021695852279663086,0.0,-0.05,-0.03,0.05
0.031222820281982422,0.01,-0.01,0.0,0.01
0.04230785369873047,0.02,-0.01,-0.08,0.08
0.051686763763427734,0.03,-0.01,-0.13,0.13
0.06110382080078125,0.0,-0.03,-0.29,0.29
0.07145071029663086,0.01,-0.02,-0.41,0.41
0.08100485801696777,0.0,-0.01,-0.35,0.35
0.09162187576293945,0.03,0.0,-0.14,0.14
0.10173392295837402,0.04,-0.03,0.11,0.12
0.11089491844177246,0.01,-0.07,0.29,0.29
0.12150287628173828,0.04,-0.02,0.34,0.34
0.1306610107421875,0.06,-0.01,0.08,0.1
0.14197397232055664,0.07,0.01,-0.23,0.24
0.15166783332824707,0.05,0.0,-0.36,0.36
0.1606907844543457,0.01,-0.01,-0.38,0.38
0.1711740493774414,0.02,0.0,-0.25,0.25
0.18050885200500488,0.0,-0.04,-0.06,0.07
0.1911487579345703,0.03,-0.06,0.02,0.06
0.20143699645996094,0.03,-0.03,0.01,0.04
0.2102947235107422,0.04,-0.02,-0.1,0.1
0.2210538387298584,0.05,-0.01,-0.18,0.18
0.2302718162536621,0.03,0.0,-0.17,0.17
0.24135088920593262,0.06,0.02,-0.25,0.25
0.25119876861572266,0.03,-0.02,-0.3,0.3
0.26018786430358887,0.01,-0.03,-0.27,0.27
0.27106380462646484,0.0,-0.05,-0.17,0.17
0.2801017761230469,0.01,-0.04,-0.11,0.11
0.2907419204711914,0.0,-0.07,0.06,0.09
0.30089473724365234,0.02,-0.04,0.15,0.15
0.3098287582397461,0.07,0.01,0.21,0.22
0.32050490379333496,0.06,-0.04,0.18,0.19
0.32973575592041016,0.05,-0.03,-0.01,0.05
0.3408489227294922,0.03,-0.02,-0.17,0.17
0.35065174102783203,0.02,-0.04,-0.29,0.29
0.35970091819763184,0.03,-0.01,-0.33,0.33
0.37047886848449707,0.02,-0.01,-0.22,0.22
0.3795747756958008,0.01,-0.02,-0.09,0.09
0.390164852142334,0.02,-0.03,-0.02,0.04
0.4004817008972168,0.01,-0.01,0.01,0.01
0.40927886962890625,0.01,-0.04,-0.02,0.04
0.42027783393859863,0.01,-0.03,-0.13,0.13
0.42931485176086426,0.02,0.0,-0.22,0.22
0.44034576416015625,0.01,-0.01,-0.29,0.29
0.44977593421936035,0.0,-0.01,-0.3,0.3
0.45905494689941406,0.0,-0.01,-0.23,0.23
0.4690248966217041,0.04,0.04,-0.22,0.22
0.4790220260620117,0.02,-0.02,-0.17,0.17
0.48952579498291016,0.01,-0.03,0.1,0.1
0.49953603744506836,0.05,-0.02,0.31,0.31
0.5085339546203613,0.05,-0.02,0.34,0.34
0.5187277793884277,0.06,-0.02,0.19,0.2
0.5286197662353516,0.04,-0.02,-0.07,0.08
0.5396568775177002,0.02,-0.02,-0.33,0.33
0.5491609573364258,0.01,-0.03,-0.42,0.42
0.5582799911499023,0.01,0.0,-0.36,0.36
0.5683479309082031,0.01,-0.03,-0.2,0.2
0.5784518718719482,0.03,-0.03,0.0,0.04
0.5889987945556641,0.03,-0.02,0.16,0.16
0.5990557670593262,0.05,0.0,0.18,0.18
0.6082558631896973,0.02,-0.03,0.05,0.06
0.6180377006530762,0.0,-0.03,-0.12,0.12
0.6281900405883789,0.01,-0.04,-0.26,0.26
0.6391558647155762,0.01,-0.03,-0.24,0.24
0.6487438678741455,0.05,0.0,-0.18,0.18
0.6579768657684326,0.03,0.01,-0.11,0.11
0.667820930480957,0.06,0.01,-0.07,0.09
0.6778459548950195,0.06,0.0,-0.04,0.07
0.6884627342224121,0.04,-0.02,-0.02,0.04
0.6984930038452148,0.01,-0.05,0.01,0.05
0.7077789306640625,0.04,-0.02,-0.05,0.06
0.7177999019622803,0.02,-0.01,-0.14,0.14
0.7275848388671875,0.01,-0.02,-0.22,0.22
0.7386348247528076,0.03,-0.02,-0.28,0.28
0.7481639385223389,-0.02,-0.06,-0.19,0.2
0.757415771484375,0.04,-0.03,-0.02,0.05
0.7676098346710205,0.04,-0.04,0.1,0.11
0.7773828506469727,0.03,-0.04,0.05,0.07
0.7878768444061279,0.03,-0.01,-0.06,0.06
0.7979168891906738,0.04,0.01,-0.18,0.18
0.807114839553833,0.05,0.0,-0.26,0.26
0.8175630569458008,0.01,-0.01,-0.23,0.23
0.8270509243011475,0.0,-0.03,-0.12,0.12
0.8381600379943848,0.02,-0.05,-0.09,0.1
0.8475689888000488,0.0,-0.05,-0.04,0.06
0.8567290306091309,0.03,-0.01,-0.06,0.06
0.8672819137573242,0.01,-0.03,-0.12,0.12
0.8768818378448486,0.04,0.0,-0.17,0.17
0.8874249458312988,0.04,0.01,-0.18,0.18
0.8974390029907227,0.04,0.0,-0.19,0.19
0.9068489074707031,0.03,0.01,-0.22,0.22
0.9170937538146973,0.01,-0.01,-0.16,0.16
0.9268128871917725,0.0,-0.04,-0.01,0.04
0.9375729560852051,0.01,-0.04,0.06,0.07
0.9470899105072021,0.03,-0.02,0.05,0.06
0.9564568996429443,0.0,-0.05,-0.02,0.05
0.9663338661193848,0.02,-0.03,-0.15,0.15
0.9763429164886475,0.01,-0.01,-0.16,0.16
0.9868197441101074,0.01,-0.04,-0.08,0.09
0.9969048500061035,0.05,-0.02,-0.03,0.06
1.0060958862304688,0.03,-0.02,-0.02,0.04
1.016096830368042,0.04,-0.01,-0.09,0.09
1.0260899066925049,0.02,-0.01,-0.15,0.15
1.0372447967529297,0.04,0.0,-0.21,0.21
1.0466358661651611,0.03,0.0,-0.24,0.24
1.0559048652648926,-0.02,-0.04,-0.18,0.18
1.0659537315368652,0.01,-0.03,-0.16,0.16
1.075657844543457,0.01,-0.03,-0.1,0.1
1.0863978862762451,0.02,-0.03,0.02,0.04
1.0964980125427246,0.04,-0.01,0.1,0.1
